session_id,capture_id,phase,query_start_time_ns,query_start_utc,query_start_monotonic_ns,query_end_time_ns,query_end_utc,query_end_monotonic_ns,query_midpoint_time_ns,query_duration_ns,value_v,value_mv,nplc,line_frequency_hz,nominal_aperture_s,visa_resource,status,error
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394444721968900,2026-07-30T06:54:04.721969Z,111778291793800,1785394445136794400,2026-07-30T06:54:05.136794Z,111778706615400,1785394444929381650,414821600,1.68582665,1685.8266500000002,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394445145893000,2026-07-30T06:54:05.145893Z,111778715716700,1785394445492404800,2026-07-30T06:54:05.492405Z,111779062225700,1785394445319148900,346509000,1.68585473,1685.85473,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394445497391100,2026-07-30T06:54:05.497391Z,111779067217600,1785394445910466300,2026-07-30T06:54:05.910466Z,111779480288500,1785394445703928700,413070900,1.68591318,1685.91318,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394445918035900,2026-07-30T06:54:05.918036Z,111779487869100,1785394446259870600,2026-07-30T06:54:06.259871Z,111779829695200,1785394446088953250,341826100,1.68589014,1685.89014,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394446292535500,2026-07-30T06:54:06.292536Z,111779862371200,1785394446682488000,2026-07-30T06:54:06.682488Z,111780252315600,1785394446487511750,389944400,1.68588565,1685.88565,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394446686691000,2026-07-30T06:54:06.686691Z,111780256525900,1785394447030234400,2026-07-30T06:54:07.030234Z,111780600067000,1785394446858462700,343541100,1.68583582,1685.83582,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394447035092500,2026-07-30T06:54:07.035093Z,111780604930900,1785394447453620700,2026-07-30T06:54:07.453621Z,111781023453600,1785394447244356600,418522700,1.68589626,1685.89626,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394447461324700,2026-07-30T06:54:07.461325Z,111781031166400,1785394447807857900,2026-07-30T06:54:07.807858Z,111781377694800,1785394447634591300,346528400,1.68594076,1685.94076,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394447815635500,2026-07-30T06:54:07.815635Z,111781385481400,1785394448226558600,2026-07-30T06:54:08.226559Z,111781796396300,1785394448021097050,410914900,1.68597956,1685.97956,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394448249060500,2026-07-30T06:54:08.249061Z,111781818907900,1785394448615808900,2026-07-30T06:54:08.615809Z,111782185550100,1785394448432434700,366642200,1.68594331,1685.94331,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394448625640100,2026-07-30T06:54:08.625640Z,111782195489400,1785394448967797900,2026-07-30T06:54:08.967798Z,111782537643700,1785394448796719000,342154300,1.68594707,1685.9470700000002,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394448974014200,2026-07-30T06:54:08.974014Z,111782543865200,1785394449324586000,2026-07-30T06:54:09.324586Z,111782894435500,1785394449149300100,350570300,1.68608288,1686.0828800000002,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,measurement,1785394449327516200,2026-07-30T06:54:09.327516Z,111782897368500,1785394449669884700,2026-07-30T06:54:09.669885Z,111783239732200,1785394449498700450,342363700,1.68587301,1685.8730099999998,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,post,1785394449707852500,2026-07-30T06:54:09.707853Z,111783277709000,1785394450078928700,2026-07-30T06:54:10.078929Z,111783648780100,1785394449893390600,371071100,1.68602075,1686.02075,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394408670814700_800rpm_2c53cf24,post,1785394450148881900,2026-07-30T06:54:10.148882Z,111783718745500,1785394450531317400,2026-07-30T06:54:10.531317Z,111784101173800,1785394450340099650,382428300,1.68591582,1685.91582,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,opening,1785394549997173900,2026-07-30T06:55:49.997174Z,111883567713000,1785394550339581000,2026-07-30T06:55:50.339581Z,111883910112300,1785394550168377450,342399300,1.68577069,1685.77069,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394550349315700,2026-07-30T06:55:50.349316Z,111883919859400,1785394550734926900,2026-07-30T06:55:50.734927Z,111884305461300,1785394550542121300,385601900,1.68352558,1683.52558,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394550742169600,2026-07-30T06:55:50.742170Z,111884312716200,1785394551084127300,2026-07-30T06:55:51.084127Z,111884654668100,1785394550913148450,341951900,1.67861088,1678.61088,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394551096875400,2026-07-30T06:55:51.096875Z,111884667423300,1785394551443178500,2026-07-30T06:55:51.443178Z,111885013720100,1785394551270026950,346296800,1.67860757,1678.6075700000001,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394551448144200,2026-07-30T06:55:51.448144Z,111885018692100,1785394551790554600,2026-07-30T06:55:51.790555Z,111885361097300,1785394551619349400,342405200,1.67862234,1678.62234,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394551804385700,2026-07-30T06:55:51.804386Z,111885374939100,1785394552149017100,2026-07-30T06:55:52.149017Z,111885719566800,1785394551976701400,344627700,1.67861316,1678.61316,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394552151357700,2026-07-30T06:55:52.151358Z,111885721909000,1785394552500181900,2026-07-30T06:55:52.500182Z,111886070731400,1785394552325769800,348822400,1.67860568,1678.60568,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394552505740400,2026-07-30T06:55:52.505740Z,111886076296300,1785394552848238100,2026-07-30T06:55:52.848238Z,111886418791500,1785394552676989250,342495200,1.67859762,1678.59762,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394552851269900,2026-07-30T06:55:52.851270Z,111886421826000,1785394553193578600,2026-07-30T06:55:53.193578Z,111886764134300,1785394553022424250,342308300,1.67860455,1678.60455,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394553213978900,2026-07-30T06:55:53.213979Z,111886784543200,1785394553555967100,2026-07-30T06:55:53.555967Z,111887126524800,1785394553384973000,341981600,1.67862016,1678.62016,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394553560039600,2026-07-30T06:55:53.560040Z,111887130601100,1785394553952604100,2026-07-30T06:55:53.952604Z,111887523163400,1785394553756321850,392562300,1.67860189,1678.60189,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394553958020600,2026-07-30T06:55:53.958021Z,111887528586500,1785394554299715400,2026-07-30T06:55:54.299715Z,111887870278400,1785394554128868000,341691900,1.67862769,1678.6276899999998,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394554305548800,2026-07-30T06:55:54.305549Z,111887876118600,1785394554656207500,2026-07-30T06:55:54.656208Z,111888226770000,1785394554480878150,350651400,1.67862249,1678.62249,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394554664364200,2026-07-30T06:55:54.664364Z,111888234935400,1785394555006555700,2026-07-30T06:55:55.006556Z,111888577121800,1785394554835459950,342186400,1.67861009,1678.6100900000001,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394555048846700,2026-07-30T06:55:55.048846Z,111888619421800,1785394555390671900,2026-07-30T06:55:55.390672Z,111888961239800,1785394555219759300,341818000,1.67862359,1678.62359,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394555397018800,2026-07-30T06:55:55.397019Z,111888967596800,1785394555739108000,2026-07-30T06:55:55.739108Z,111889309676500,1785394555568063400,342079700,1.67862422,1678.62422,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394555745963400,2026-07-30T06:55:55.745964Z,111889316543100,1785394556087935100,2026-07-30T06:55:56.087935Z,111889658508600,1785394555916949250,341965500,1.67862276,1678.6227600000002,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394556098295300,2026-07-30T06:55:56.098295Z,111889668877000,1785394556440858500,2026-07-30T06:55:56.440859Z,111890011430400,1785394556269576900,342553400,1.67861473,1678.61473,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394556447233600,2026-07-30T06:55:56.447233Z,111890017818400,1785394556809973800,2026-07-30T06:55:56.809974Z,111890380552700,1785394556628603700,362734300,1.67865028,1678.65028,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394556825117500,2026-07-30T06:55:56.825117Z,111890395701200,1785394557166713600,2026-07-30T06:55:57.166714Z,111890737296600,1785394556995915550,341595400,1.67865063,1678.6506299999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394557172363900,2026-07-30T06:55:57.172364Z,111890742950300,1785394557516030500,2026-07-30T06:55:57.516031Z,111891086613800,1785394557344197200,343663500,1.67862293,1678.62293,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394557530117900,2026-07-30T06:55:57.530118Z,111891100707200,1785394557872305700,2026-07-30T06:55:57.872306Z,111891442889000,1785394557701211800,342181800,1.67861392,1678.61392,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394557879457000,2026-07-30T06:55:57.879457Z,111891450047400,1785394558221285700,2026-07-30T06:55:58.221286Z,111891791872700,1785394558050371350,341825300,1.67861961,1678.61961,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394558230524000,2026-07-30T06:55:58.230524Z,111891801119800,1785394558572588500,2026-07-30T06:55:58.572588Z,111892143178300,1785394558401556250,342058500,1.67861319,1678.61319,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394558581520100,2026-07-30T06:55:58.581520Z,111892152116700,1785394558944347900,2026-07-30T06:55:58.944348Z,111892514940000,1785394558762934000,362823300,1.67862404,1678.6240400000002,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394558948616200,2026-07-30T06:55:58.948616Z,111892519215300,1785394559341285200,2026-07-30T06:55:59.341285Z,111892911878400,1785394559144950700,392663100,1.67862094,1678.62094,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394559347679500,2026-07-30T06:55:59.347679Z,111892918283000,1785394559765648600,2026-07-30T06:55:59.765649Z,111893336248100,1785394559556664050,417965100,1.67862976,1678.62976,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394559769065900,2026-07-30T06:55:59.769066Z,111893339670300,1785394560111152600,2026-07-30T06:56:00.111153Z,111893681754000,1785394559940109250,342083700,1.678645,1678.645,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,settle,1785394560120180800,2026-07-30T06:56:00.120181Z,111893690788700,1785394560491026800,2026-07-30T06:56:00.491027Z,111894061628700,1785394560305603800,370840000,1.67864254,1678.64254,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394560500577100,2026-07-30T06:56:00.500577Z,111894071189600,1785394560842602000,2026-07-30T06:56:00.842602Z,111894413207200,1785394560671589550,342017600,1.67863736,1678.63736,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394560851880300,2026-07-30T06:56:00.851880Z,111894422494000,1785394561193540900,2026-07-30T06:56:01.193541Z,111894764150300,1785394561022710600,341656300,1.67862798,1678.62798,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394561198722000,2026-07-30T06:56:01.198722Z,111894769336600,1785394561540240000,2026-07-30T06:56:01.540240Z,111895110851400,1785394561369481000,341514800,1.67859479,1678.59479,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394561546624000,2026-07-30T06:56:01.546624Z,111895117240400,1785394561888201000,2026-07-30T06:56:01.888201Z,111895458814600,1785394561717412500,341574200,1.67861937,1678.6193700000001,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394561892699100,2026-07-30T06:56:01.892699Z,111895463317900,1785394562234812900,2026-07-30T06:56:02.234813Z,111895805426000,1785394562063756000,342108100,1.67862506,1678.6250599999998,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394562247051200,2026-07-30T06:56:02.247051Z,111895817675900,1785394562588605300,2026-07-30T06:56:02.588605Z,111896159225800,1785394562417828250,341549900,1.67861713,1678.6171299999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394562591028100,2026-07-30T06:56:02.591028Z,111896161650700,1785394562932693400,2026-07-30T06:56:02.932693Z,111896503312100,1785394562761860750,341661400,1.67866473,1678.66473,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394562944886500,2026-07-30T06:56:02.944886Z,111896515514800,1785394563287005300,2026-07-30T06:56:03.287005Z,111896857611800,1785394563115945900,342097000,1.67865051,1678.65051,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394563295367200,2026-07-30T06:56:03.295367Z,111896865998200,1785394563637265700,2026-07-30T06:56:03.637266Z,111897207890200,1785394563466316450,341892000,1.67863602,1678.63602,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394563650300900,2026-07-30T06:56:03.650301Z,111897220934100,1785394563998208800,2026-07-30T06:56:03.998209Z,111897568836000,1785394563824254850,347901900,1.67863693,1678.63693,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394564006199800,2026-07-30T06:56:04.006200Z,111897576832100,1785394564347871200,2026-07-30T06:56:04.347871Z,111897918503800,1785394564177035500,341671700,1.67862471,1678.62471,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394564354891700,2026-07-30T06:56:04.354892Z,111897925526100,1785394564696821400,2026-07-30T06:56:04.696821Z,111898267453700,1785394564525856550,341927600,1.67866443,1678.66443,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394564704696800,2026-07-30T06:56:04.704697Z,111898275336200,1785394565046763300,2026-07-30T06:56:05.046763Z,111898617396800,1785394564875730050,342060600,1.67868044,1678.6804399999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394565053298600,2026-07-30T06:56:05.053299Z,111898623939700,1785394565395163800,2026-07-30T06:56:05.395164Z,111898965798400,1785394565224231200,341858700,1.67866632,1678.66632,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394565400213900,2026-07-30T06:56:05.400214Z,111898970857300,1785394565742104000,2026-07-30T06:56:05.742104Z,111899312743200,1785394565571158950,341885900,1.67864456,1678.64456,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394565752497700,2026-07-30T06:56:05.752498Z,111899323143300,1785394566094874700,2026-07-30T06:56:06.094875Z,111899665511600,1785394565923686200,342368300,1.67868242,1678.6824199999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394566103410800,2026-07-30T06:56:06.103411Z,111899674058600,1785394566460285400,2026-07-30T06:56:06.460285Z,111900030926500,1785394566281848100,356867900,1.67864338,1678.64338,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394566467341000,2026-07-30T06:56:06.467341Z,111900037990900,1785394566809683300,2026-07-30T06:56:06.809683Z,111900380326100,1785394566638512150,342335200,1.67867756,1678.6775599999999,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394566817946700,2026-07-30T06:56:06.817947Z,111900388599500,1785394567159797300,2026-07-30T06:56:07.159797Z,111900730442100,1785394566988872000,341842600,1.67867143,1678.67143,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394567171554400,2026-07-30T06:56:07.171554Z,111900742207800,1785394567516116300,2026-07-30T06:56:07.516116Z,111901086766700,1785394567343835350,344558900,1.67866432,1678.66432,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394567522720200,2026-07-30T06:56:07.522720Z,111901093372300,1785394567864246200,2026-07-30T06:56:07.864246Z,111901434897100,1785394567693483200,341524800,1.67865449,1678.65449,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394567872028600,2026-07-30T06:56:07.872029Z,111901442683500,1785394568215854300,2026-07-30T06:56:08.215854Z,111901786503800,1785394568043941450,343820300,1.67865627,1678.65627,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394568236361300,2026-07-30T06:56:08.236361Z,111901807020500,1785394568657541400,2026-07-30T06:56:08.657541Z,111902228192700,1785394568446951350,421172200,1.67859582,1678.59582,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394568673363400,2026-07-30T06:56:08.673363Z,111902244024700,1785394569020321500,2026-07-30T06:56:09.020322Z,111902590978400,1785394568846842450,346953700,1.67864291,1678.64291,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394569024827000,2026-07-30T06:56:09.024827Z,111902595487000,1785394569367321800,2026-07-30T06:56:09.367322Z,111902937980700,1785394569196074400,342493700,1.67864381,1678.64381,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394569385084300,2026-07-30T06:56:09.385084Z,111902955748700,1785394569777558100,2026-07-30T06:56:09.777558Z,111903348216000,1785394569581321200,392467300,1.6786391,1678.6391,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394569786101300,2026-07-30T06:56:09.786101Z,111903356767100,1785394570130263400,2026-07-30T06:56:10.130263Z,111903700921100,1785394569958182350,344154000,1.67865155,1678.65155,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394570141535600,2026-07-30T06:56:10.141536Z,111903712202500,1785394570487459600,2026-07-30T06:56:10.487460Z,111904058119500,1785394570314497600,345917000,1.67864146,1678.6414599999998,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394570502611000,2026-07-30T06:56:10.502611Z,111904073280700,1785394570847694200,2026-07-30T06:56:10.847694Z,111904418356300,1785394570675152600,345075600,1.67863117,1678.63117,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394570865867000,2026-07-30T06:56:10.865867Z,111904436536000,1785394571207767500,2026-07-30T06:56:11.207767Z,111904778430700,1785394571036817250,341894700,1.6786483,1678.6483,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394571214333100,2026-07-30T06:56:11.214333Z,111904785008400,1785394571559436500,2026-07-30T06:56:11.559437Z,111905130105300,1785394571386884800,345096900,1.67864413,1678.64413,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
rawcal_20260730T064526Z_8b45a684,cap_1785394549180888200_off_e0a4b1f6,measurement,1785394571563009400,2026-07-30T06:56:11.563009Z,111905133681500,1785394571908337300,2026-07-30T06:56:11.908337Z,111905479004700,1785394571735673350,345323200,1.67862346,1678.62346,10.0,60.0,0.16666666666666666,USB0::0x2A8D::0x1701::MY########::0::INSTR,ok,
